block,transect,year,visit,code,common.name,genus,species,quadrant,distance
5,69,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,69,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
5,69,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,70,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,3,75
5,70,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,70,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,70,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
5,70,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,70,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
5,70,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,70,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,70,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,70,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
5,70,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,70,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
5,70,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,71,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,150
5,71,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,150
5,71,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
5,71,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,71,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,71,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,71,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,71,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,71,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
5,71,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
5,72,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,150
5,72,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,150
5,72,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
5,72,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
5,72,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,72,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,72,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
5,72,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
5,72,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
5,72,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
5,72,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,72,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,72,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
5,72,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,72,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,72,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,75
5,73,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
5,73,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,75
5,73,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
5,73,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,73,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,73,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,73,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,73,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,73,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,73,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,73,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,73,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,73,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,73,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
5,73,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,73,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,73,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,73,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,74,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
5,74,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,74,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,74,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
5,74,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,74,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,74,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
5,74,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
5,74,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,74,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,75,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,100
5,75,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
5,75,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
5,75,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
5,75,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
5,75,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,75,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
5,75,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,75,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,75,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
5,75,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,75,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,75,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,76,2011,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
5,76,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
5,76,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,75
5,76,2011,1,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
5,76,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
5,76,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
5,76,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
5,76,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,25
5,76,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,76,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,76,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
5,76,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,76,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,76,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,76,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,76,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,77,2011,2,B-AMGO,American Goldfinch,Spinus,tristis,4,50
5,77,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,77,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
5,77,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,77,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
5,77,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,78,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
5,78,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,78,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,78,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,78,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
5,78,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
5,78,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,78,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
5,78,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,78,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,79,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,79,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
5,79,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
5,79,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,79,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,79,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,79,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,79,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
5,79,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,79,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
5,79,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
5,79,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
5,79,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,79,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
5,79,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,80,2011,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,50
5,80,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
5,80,2011,2,B-EMPD,Empidonax Flycatcher,NA,NA,3,50
5,80,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
5,80,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,80,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,80,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
5,80,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,80,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,80,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
5,80,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
5,80,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
5,80,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
5,80,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
5,80,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,80,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,80,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
5,80,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,80,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
5,80,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
5,80,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,81,2011,3,B-EMPD,Empidonax Flycatcher,NA,NA,2,150
6,81,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
6,81,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
6,81,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
6,81,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,81,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
6,81,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,81,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,81,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,82,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
6,82,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,82,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,82,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,82,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,82,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,82,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,82,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,82,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,82,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,82,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,82,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,82,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,83,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,75
6,83,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
6,83,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,83,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
6,83,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
6,83,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,83,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,50
6,83,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,83,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,83,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,84,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,25
6,84,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
6,84,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
6,84,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
6,84,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,84,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
6,84,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,84,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,50
6,84,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
6,84,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,84,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,85,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,150
6,85,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
6,85,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
6,85,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,85,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,85,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,85,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,85,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,85,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,85,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,85,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,25
6,86,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
6,86,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,86,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
6,86,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,86,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,86,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,86,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,86,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,75
6,86,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,86,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,86,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,86,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,86,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
6,86,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,87,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,87,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
6,87,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,87,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,87,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,87,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,87,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,87,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,87,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,87,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,87,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,87,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,88,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,88,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
6,88,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
6,88,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
6,88,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,100
6,88,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
6,88,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,88,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
6,88,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,88,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,88,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,88,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,88,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,88,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,89,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
6,89,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,89,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,25
6,89,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,89,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,89,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,89,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,89,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
6,89,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,89,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,89,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,90,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
6,90,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,90,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,90,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,90,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,90,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,90,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
6,90,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
6,90,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,90,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,91,2011,1,B-EMPD,Empidonax Flycatcher,NA,NA,2,100
6,91,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,91,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,50
6,91,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
6,91,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,91,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,91,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
6,91,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,91,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,91,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,91,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,91,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,92,2011,3,B-BBMA,Black-billed Magpie,Pica,hudsonia,4,75
6,92,2011,1,B-BBMA,Black-billed Magpie,Pica,hudsonia,4,100
6,92,2011,2,B-BBMA,Black-billed Magpie,Pica,hudsonia,4,100
6,92,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
6,92,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
6,92,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
6,92,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
6,92,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
6,92,2011,3,B-MOCH,Mountain Chickadee,Poecile,gambeli,4,25
6,92,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
6,92,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,92,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,92,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,92,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,93,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
6,93,2011,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
6,93,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
6,93,2011,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,50
6,93,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,25
6,93,2011,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,100
6,93,2011,2,B-EMPD,Empidonax Flycatcher,NA,NA,2,75
6,93,2011,2,B-GCKI,Golden-crowned Kinglet,Regulus,satrapa,2,75
6,93,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,100
6,93,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,93,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,93,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,93,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,94,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
6,94,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
6,94,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
6,94,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,94,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
6,94,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
6,94,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
6,94,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,94,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,94,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,94,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,94,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
6,94,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,75
6,94,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
6,94,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,95,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,50
6,95,2011,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
6,95,2011,1,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,50
6,95,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
6,95,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,50
6,95,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
6,95,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
6,95,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,95,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,95,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
6,95,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
6,95,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,95,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,96,2011,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
6,96,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
6,96,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
6,96,2011,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,96,2011,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
6,96,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
6,96,2011,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
6,96,2011,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
6,96,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,96,2011,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
6,96,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
6,96,2011,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
1,1,2012,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
1,1,2012,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
